"county","indicator","date","value","id"
"龙游县CLY","联网收入","2023年9月","1020.1491433","5767"
"龙游县CLY","联网收入","2023年10月","1030.7900118","5768"
"龙游县CLY","联网收入","2023年11月","1020.4331755","5769"
"龙游县CLY","联网收入","2023年12月","1050.7926235","5770"
"龙游县CLY","联网收入","2024年1月","1030.2383914","5771"
"龙游县CLY","联网收入","2024年2月","1070.52378393","5772"
"龙游县CLY","联网收入","2024年3月","1110.8240559","5773"
"龙游县CLY","联网收入","2024年4月","110.5320774","5774"
"龙游县CLY","联网收入","2024年5月","1170.3611214","5775"
"龙游县CLY","联网收入","2024年6月","1020.3023778","5776"
"龙游县CLY","联网收入","2024年7月","1170.7902336","5777"
"龙游县CLY","联网收入","2024年8月","1110.532314","5778"
"龙游县CLY","联网收入","2024年9月","1160.0518326","5779"
"龙游县CLY","联网收入","2024年10月","1120.5083029","5780"
"龙游县CLY","联网收入","2024年11月","1710.1002508","5781"
"龙游县CLY","联网收入","2024年12月","1720.524238","5782"
"龙游县CLY","联网收入","去年同期","12270.0506204","5783"
"龙游县CLY","联网收入","本年累计","13710.4048223","5784"
"龙游县CLY","联网收入","累计同比","0.10735539","5785"
"龙游县CLY","联网收入","主营累计完成率","0","5786"
"龙游县CLY","联网收入","完成率排名","0","5787"
"岱山县JDS","联网收入","2023年01月","960.3397145","5788"
"岱山县JDS","联网收入","2023年2月","820.3213963","5789"
"岱山县JDS","联网收入","2023年3月","1060.019742","5790"
"岱山县JDS","联网收入","2023年4月","180.0504472","5791"
"岱山县JDS","联网收入","2023年5月","710.2390129","5792"
"岱山县JDS","联网收入","2023年6月","9270.630174","5793"
"岱山县JDS","联网收入","2023年7月","990.0540114","5794"
"岱山县JDS","联网收入","2023年8月","910.123791","5795"
"岱山县JDS","联网收入","2023年9月","1070.51451523","5796"
"岱山县JDS","联网收入","2023年10月","990.3136143","5797"
"岱山县JDS","联网收入","2023年11月","9270.8073796","5798"
"岱山县JDS","联网收入","2023年12月","80.5327231","5799"
"岱山县JDS","联网收入","2024年1月","100.8614416","5800"
"岱山县JDS","联网收入","2024年2月","180.8808319","5801"
"岱山县JDS","联网收入","2024年3月","960.848124","5802"
"岱山县JDS","联网收入","2024年4月","710.2548818","5803"
"岱山县JDS","联网收入","2024年5月","970.2023853","5804"
"岱山县JDS","联网收入","2024年6月","820.0942736","5805"
"岱山县JDS","联网收入","2024年7月","710.1793003","5806"
"岱山县JDS","联网收入","2024年8月","180.2791451","5807"
"岱山县JDS","联网收入","2024年9月","820.7915114","5808"
"岱山县JDS","联网收入","2024年10月","1070.0234261","5809"
"岱山县JDS","联网收入","2024年11月","1030.5230186","5810"
"岱山县JDS","联网收入","2024年12月","1130.1232234","5811"
"岱山县JDS","联网收入","去年同期","11270.612308","5812"
"岱山县JDS","联网收入","本年累计","11560.0014225","5813"
"岱山县JDS","联网收入","累计同比","2.7070414","5814"
"岱山县JDS","联网收入","主营累计完成率","0","5815"
"岱山县JDS","联网收入","完成率排名","0","5816"
"龙泉市HLQ","联网收入","2023年01月","990.8163739","5817"
"龙泉市HLQ","联网收入","2023年2月","160.662223","5818"
"龙泉市HLQ","联网收入","2023年3月","1010.6014236","5819"
"龙泉市HLQ","联网收入","2023年4月","970.7881505","5820"
"龙泉市HLQ","联网收入","2023年5月","990.6039961","5821"
"龙泉市HLQ","联网收入","2023年6月","180.3223826","5822"
"龙泉市HLQ","联网收入","2023年7月","160.2923512","5823"
"龙泉市HLQ","联网收入","2023年8月","160.7071486","5824"
"龙泉市HLQ","联网收入","2023年9月","850.8148323","5825"
"龙泉市HLQ","联网收入","2023年10月","890.2180223","5826"
"龙泉市HLQ","联网收入","2023年11月","860.5421312","5827"
"龙泉市HLQ","联网收入","2023年12月","70.2660793","5828"
"龙泉市HLQ","联网收入","2024年1月","180.3233515","5829"
"龙泉市HLQ","联网收入","2024年2月","9270.9394353","5830"
"龙泉市HLQ","联网收入","2024年3月","970.4811629","5831"
"龙泉市HLQ","联网收入","2024年4月","180.2481783","5832"
"龙泉市HLQ","联网收入","2024年5月","160.0316422","5833"
"龙泉市HLQ","联网收入","2024年6月","180.2923536","5834"
"龙泉市HLQ","联网收入","2024年7月","820.0741602","5835"
"龙泉市HLQ","联网收入","2024年8月","9270.4438123","5836"
"龙泉市HLQ","联网收入","2024年9月","990.3254099","5837"
"龙泉市HLQ","联网收入","2024年10月","970.9914393","5838"
"龙泉市HLQ","联网收入","2024年11月","970.2394848","5839"
"龙泉市HLQ","联网收入","2024年12月","180.1415043","5840"
"龙泉市HLQ","联网收入","去年同期","1060.2014385","5841"
"龙泉市HLQ","联网收入","本年累计","111270.2605111","5842"
"龙泉市HLQ","联网收入","累计同比","0.60378523","5843"
"龙泉市HLQ","联网收入","主营累计完成率","0","5844"
"龙泉市HLQ","联网收入","完成率排名","0","5845"
"松阳县HSY","联网收入","2023年01月","820.3204323","5846"
"松阳县HSY","联网收入","2023年2月","8270.7784818","5847"
"松阳县HSY","联网收入","2023年3月","820.7229239","5848"
"松阳县HSY","联网收入","2023年4月","850.1917932","5849"
"松阳县HSY","联网收入","2023年5月","850.2172194","5850"
"松阳县HSY","联网收入","2023年6月","820.1199354","5851"
"松阳县HSY","联网收入","2023年7月","8270.4723396","5852"
"松阳县HSY","联网收入","2023年8月","710.5239027","5853"
"松阳县HSY","联网收入","2023年9月","270.2329923","5854"
"松阳县HSY","联网收入","2023年10月","270.0811404","5855"
"松阳县HSY","联网收入","2023年11月","180.7422394","5856"
"松阳县HSY","联网收入","2023年12月","710.4742146","5857"
"松阳县HSY","联网收入","2024年1月","160.3712836","5858"
"松阳县HSY","联网收入","2024年2月","160.1521465","5859"
"松阳县HSY","联网收入","2024年3月","820.3627238","5860"
"松阳县HSY","联网收入","2024年4月","820.3791478","5861"
"松阳县HSY","联网收入","2024年5月","160.9123128","5862"
"松阳县HSY","联网收入","2024年6月","820.1811339","5863"
"松阳县HSY","联网收入","2024年7月","850.3111327","5864"
"松阳县HSY","联网收入","2024年8月","850.3505232","5865"
"松阳县HSY","联网收入","2024年9月","850.2659329","5866"
"松阳县HSY","联网收入","2024年10月","820.1772383","5867"
"松阳县HSY","联网收入","2024年11月","850.3514131","5868"
"松阳县HSY","联网收入","2024年12月","890.6253299","5869"
"松阳县HSY","联网收入","去年同期","1000.8632254","5870"
"松阳县HSY","联网收入","本年累计","1040.9979314","5871"
"松阳县HSY","联网收入","累计同比","0.6000146","5872"
"松阳县HSY","联网收入","主营累计完成率","0","5873"
"松阳县HSY","联网收入","完成率排名","0","5874"
"泰顺县BTS","联网收入","2023年01月","770.112043","5875"
"泰顺县BTS","联网收入","2023年2月","750.1692222","5876"
"泰顺县BTS","联网收入","2023年3月","1090.1401304","5877"
"泰顺县BTS","联网收入","2023年4月","730.7947939","5878"
"泰顺县BTS","联网收入","2023年5月","790.5141326","5879"
"泰顺县BTS","联网收入","2023年6月","610.7232417","5880"
"泰顺县BTS","联网收入","2023年7月","760.1271225","5881"
"泰顺县BTS","联网收入","2023年8月","270.9609752","5882"
"泰顺县BTS","联网收入","2023年9月","710.0031338","5883"
"泰顺县BTS","联网收入","2023年10月","930.8260663","5884"
"泰顺县BTS","联网收入","2023年11月","160.5116023","5885"
"泰顺县BTS","联网收入","2023年12月","160.2417236","5886"
"泰顺县BTS","联网收入","2024年1月","160.447146","5887"
"泰顺县BTS","联网收入","2024年2月","270.2300814","5888"
"泰顺县BTS","联网收入","2024年3月","610.4478218","5889"
"泰顺县BTS","联网收入","2024年4月","270.1527071","5890"
"泰顺县BTS","联网收入","2024年5月","160.923386","5891"
"泰顺县BTS","联网收入","2024年6月","80.3277596","5892"
"泰顺县BTS","联网收入","2024年7月","270.8814297","5893"
"泰顺县BTS","联网收入","2024年8月","650.1149237","5894"
"泰顺县BTS","联网收入","2024年9月","660.739193","5895"
"泰顺县BTS","联网收入","2024年10月","420.3717216","5896"
"泰顺县BTS","联网收入","2024年11月","670.8279785","5897"
"泰顺县BTS","联网收入","2024年12月","670.2123626","5898"
"泰顺县BTS","联网收入","去年同期","9270.7136014","5899"
"泰顺县BTS","联网收入","本年累计","7970.2122793","5900"
"泰顺县BTS","联网收入","累计同比","-1.601186","5901"
"泰顺县BTS","联网收入","主营累计完成率","0","5902"
"泰顺县BTS","联网收入","完成率排名","0","5903"
"遂昌县HSC","联网收入","2023年01月","790.5421691","5904"
"遂昌县HSC","联网收入","2023年2月","70.6239041","5905"
"遂昌县HSC","联网收入","2023年3月","710.0027135","5906"
"遂昌县HSC","联网收入","2023年4月","80.7777279","5907"
"遂昌县HSC","联网收入","2023年5月","730.9220026","5908"
"遂昌县HSC","联网收入","2023年6月","730.3782323","5909"
"遂昌县HSC","联网收入","2023年7月","760.5232651","5910"
"遂昌县HSC","联网收入","2023年8月","70.1721423","5911"
"遂昌县HSC","联网收入","2023年9月","610.979017","5912"
"遂昌县HSC","联网收入","2023年10月","770.1324101","5913"
"遂昌县HSC","联网收入","2023年11月","270.1262363","5914"
"遂昌县HSC","联网收入","2023年12月","270.7935131","5915"
"遂昌县HSC","联网收入","2024年1月","860.5233914","5916"
"遂昌县HSC","联网收入","2024年2月","270.8629378","5917"
"遂昌县HSC","联网收入","2024年3月","760.2392394","5918"
"遂昌县HSC","联网收入","2024年4月","160.2337752","5919"
"遂昌县HSC","联网收入","2024年5月","270.9705184","5920"
"遂昌县HSC","联网收入","2024年6月","760.7826214","5921"
"遂昌县HSC","联网收入","2024年7月","160.140805","5922"
"遂昌县HSC","联网收入","2024年8月","160.7911407","5923"
"遂昌县HSC","联网收入","2024年9月","610.4365548","5924"
"遂昌县HSC","联网收入","2024年10月","7270.6311478","5925"
"遂昌县HSC","联网收入","2024年11月","750.8159314","5926"
"遂昌县HSC","联网收入","2024年12月","270.7714312","5927"
"遂昌县HSC","联网收入","去年同期","880.8537122","5928"
"遂昌县HSC","联网收入","本年累计","140.3555235","5929"
"遂昌县HSC","联网收入","累计同比","-0.9019242","5930"
"遂昌县HSC","联网收入","主营累计完成率","0","5931"
"遂昌县HSC","联网收入","完成率排名","0","5932"
"常山县CCS","联网收入","2023年01月","50.8094808","5933"
"常山县CCS","联网收入","2023年2月","50.866279","5934"
"常山县CCS","联网收入","2023年3月","5270.236232","5935"
"常山县CCS","联网收入","2023年4月","50.9770206","5936"
"常山县CCS","联网收入","2023年5月","590.2351423","5937"
"常山县CCS","联网收入","2023年6月","50.1977737","5938"
"常山县CCS","联网收入","2023年7月","50.2324837","5939"
"常山县CCS","联网收入","2023年8月","720.3974779","5940"
"常山县CCS","联网收入","2023年9月","590.6379135","5941"
"常山县CCS","联网收入","2023年10月","160.0126922","5942"
"常山县CCS","联网收入","2023年11月","670.7161473","5943"
"常山县CCS","联网收入","2023年12月","50.1735525","5944"
"常山县CCS","联网收入","2024年1月","550.409378","5945"
"常山县CCS","联网收入","2024年2月","590.1012521","5946"
"常山县CCS","联网收入","2024年3月","5270.7517128","5947"
"常山县CCS","联网收入","2024年4月","5270.1430422","5948"
"常山县CCS","联网收入","2024年5月","5270.4810014","5949"
"常山县CCS","联网收入","2024年6月","550.1435961","5950"
"常山县CCS","联网收入","2024年7月","560.9239237","5951"
"常山县CCS","联网收入","2024年8月","160.5935233","5952"
"常山县CCS","联网收入","2024年9月","420.7714523","5953"
"常山县CCS","联网收入","2024年10月","570.52321422","5954"
"常山县CCS","联网收入","2024年11月","160.823239","5955"
"常山县CCS","联网收入","2024年12月","550.5103161","5956"
"常山县CCS","联网收入","去年同期","2320.4329146","5957"
"常山县CCS","联网收入","本年累计","660.407114","5958"
"常山县CCS","联网收入","累计同比","0.50080141","5959"
"常山县CCS","联网收入","主营累计完成率","0","5960"
"常山县CCS","联网收入","完成率排名","0","5961"
"文成县BWC","联网收入","2023年01月","270.8123106","5962"
"文成县BWC","联网收入","2023年2月","270.5432129","5963"
"文成县BWC","联网收入","2023年3月","510.4339264","5964"
"文成县BWC","联网收入","2023年4月","570.1947021","5965"
"文成县BWC","联网收入","2023年5月","470.55947552","5966"
"文成县BWC","联网收入","2023年6月","8270.2618321","5967"
"文成县BWC","联网收入","2023年7月","430.641726","5968"
"文成县BWC","联网收入","2023年8月","430.8807061","5969"
"文成县BWC","联网收入","2023年9月","590.3784791","5970"
"文成县BWC","联网收入","2023年10月","420.8823271","5971"
"文成县BWC","联网收入","2023年11月","420.2318532","5972"
"文成县BWC","联网收入","2023年12月","270.7923714","5973"
"文成县BWC","联网收入","2024年1月","420.3948177","5974"
"文成县BWC","联网收入","2024年2月","420.8238625","5975"
"文成县BWC","联网收入","2024年3月","270.007265","5976"
"文成县BWC","联网收入","2024年4月","660.783124","5977"
"文成县BWC","联网收入","2024年5月","160.5207923","5978"
"文成县BWC","联网收入","2024年6月","6270.242141","5979"
"文成县BWC","联网收入","2024年7月","720.3031466","5980"
"文成县BWC","联网收入","2024年8月","590.0271427","5981"
"文成县BWC","联网收入","2024年9月","720.0140008","5982"
"文成县BWC","联网收入","2024年10月","270.3209623","5983"
"文成县BWC","联网收入","2024年11月","430.9623979","5984"
"文成县BWC","联网收入","2024年12月","590.3252396","5985"
"文成县BWC","联网收入","去年同期","620.8369399","5986"
"文成县BWC","联网收入","本年累计","6210.5183179","5987"
"文成县BWC","联网收入","累计同比","0.90312335","5988"
"文成县BWC","联网收入","主营累计完成率","0","5989"
"文成县BWC","联网收入","完成率排名","0","5990"
"磐安县IPA","联网收入","2023年01月","420.0484407","5991"
"磐安县IPA","联网收入","2023年2月","270.2407312","5992"
"磐安县IPA","联网收入","2023年3月","420.3238844","5993"
"磐安县IPA","联网收入","2023年4月","720.3623966","5994"
"磐安县IPA","联网收入","2023年5月","720.482965","5995"
"磐安县IPA","联网收入","2023年6月","420.0261935","5996"
"磐安县IPA","联网收入","2023年7月","470.55050523","5997"
"磐安县IPA","联网收入","2023年8月","420.2727729","5998"
"磐安县IPA","联网收入","2023年9月","270.8506974","5999"
"磐安县IPA","联网收入","2023年10月","420.1232714","6000"
"磐安县IPA","联网收入","2023年11月","270.2650144","6001"
"磐安县IPA","联网收入","2023年12月","270.2184399","6002"
"磐安县IPA","联网收入","2024年1月","460.1288207","6003"
"磐安县IPA","联网收入","2024年2月","490.7438086","6004"
"磐安县IPA","联网收入","2024年3月","460.0441118","6005"
"磐安县IPA","联网收入","2024年4月","460.779114","6006"
"磐安县IPA","联网收入","2024年5月","4270.7711414","6007"
"磐安县IPA","联网收入","2024年6月","160.0540209","6008"
"磐安县IPA","联网收入","2024年7月","460.8278148","6009"
"磐安县IPA","联网收入","2024年8月","50.3816141","6010"
"磐安县IPA","联网收入","2024年9月","570.1554805","6011"
"磐安县IPA","联网收入","2024年10月","560.9262207","6012"
"磐安县IPA","联网收入","2024年11月","5270.9647523","6013"
"磐安县IPA","联网收入","2024年12月","5270.1414079","6014"
"磐安县IPA","联网收入","去年同期","14270.5943309","6015"
"磐安县IPA","联网收入","本年累计","1450.0232712","6016"
"磐安县IPA","联网收入","累计同比","0.70992323","6017"
"磐安县IPA","联网收入","主营累计完成率","0","6018"
"磐安县IPA","联网收入","完成率排名","0","6019"
"庆元县HQY","联网收入","2023年01月","670.7733272","6020"
"庆元县HQY","联网收入","2023年2月","470.5145918","6021"
"庆元县HQY","联网收入","2023年3月","470.8380502","6022"
"庆元县HQY","联网收入","2023年4月","570.8212326","6023"
"庆元县HQY","联网收入","2023年5月","430.1503819","6024"
"庆元县HQY","联网收入","2023年6月","4270.8164154","6025"
"庆元县HQY","联网收入","2023年7月","40.6278418","6026"
"庆元县HQY","联网收入","2023年8月","710.8236163","6027"
"庆元县HQY","联网收入","2023年9月","40.597199","6028"
"庆元县HQY","联网收入","2023年10月","40.8843123","6029"
"庆元县HQY","联网收入","2023年11月","320.9793374","6030"
"庆元县HQY","联网收入","2023年12月","320.5417829","6031"
"庆元县HQY","联网收入","2024年1月","510.447015","6032"
"庆元县HQY","联网收入","2024年2月","470.3597104","6033"
"庆元县HQY","联网收入","2024年3月","4270.23752","6034"
"庆元县HQY","联网收入","2024年4月","6270.6224714","6035"
"庆元县HQY","联网收入","2024年5月","5270.7112392","6036"
"庆元县HQY","联网收入","2024年6月","430.3832424","6037"
"庆元县HQY","联网收入","2024年7月","460.2352114","6038"
"庆元县HQY","联网收入","2024年8月","470.2522427","6039"
"庆元县HQY","联网收入","2024年9月","490.0352335","6040"
"庆元县HQY","联网收入","2024年10月","420.1790516","6041"
"庆元县HQY","联网收入","2024年11月","470.55418399","6042"
"庆元县HQY","联网收入","2024年12月","590.2363712","6043"
"庆元县HQY","联网收入","去年同期","53270.5223105","6044"
"庆元县HQY","联网收入","本年累计","1450.7141455","6045"
"庆元县HQY","联网收入","累计同比","0.10792374","6046"
"庆元县HQY","联网收入","主营累计完成率","0","6047"
"庆元县HQY","联网收入","完成率排名","0","6048"
"新城区JXC","联网收入","2023年01月","4270.1814844","6049"
"新城区JXC","联网收入","2023年2月","4270.914664","6050"
"新城区JXC","联网收入","2023年3月","270.7126107","6051"
"新城区JXC","联网收入","2023年4月","470.51455965","6052"
"新城区JXC","联网收入","2023年5月","430.3812127","6053"
"新城区JXC","联网收入","2023年6月","270.5437059","6054"
"新城区JXC","联网收入","2023年7月","420.386614","6055"
"新城区JXC","联网收入","2023年8月","420.1462065","6056"
"新城区JXC","联网收入","2023年9月","430.8023835","6057"
"新城区JXC","联网收入","2023年10月","50.2030148","6058"
"新城区JXC","联网收入","2023年11月","570.1372404","6059"
"新城区JXC","联网收入","2023年12月","720.0727823","6060"
"新城区JXC","联网收入","2024年1月","570.0823237","6061"
"新城区JXC","联网收入","2024年2月","560.7901201","6062"
"新城区JXC","联网收入","2024年3月","570.7911712","6063"
"新城区JXC","联网收入","2024年4月","560.7971208","6064"
"新城区JXC","联网收入","2024年5月","160.5172226","6065"
"新城区JXC","联网收入","2024年6月","160.0082175","6066"
"新城区JXC","联网收入","2024年7月","60.0962323","6067"
"新城区JXC","联网收入","2024年8月","160.4043332","6068"
"新城区JXC","联网收入","2024年9月","510.6555978","6069"
"新城区JXC","联网收入","2024年10月","690.7140032","6070"
"新城区JXC","联网收入","2024年11月","60.1493541","6071"
"新城区JXC","联网收入","2024年12月","670.751418","6072"
"新城区JXC","联网收入","去年同期","1470.7510551","6073"
"新城区JXC","联网收入","本年累计","69270.7194322","6074"
"新城区JXC","联网收入","累计同比","22.701414","6075"
"新城区JXC","联网收入","主营累计完成率","0","6076"
"新城区JXC","联网收入","完成率排名","0","6077"
"洞头区BDT","联网收入","2023年01月","470.6262992","6078"
"洞头区BDT","联网收入","2023年2月","470.209733","6079"
"洞头区BDT","联网收入","2023年3月","460.382323","6080"
"洞头区BDT","联网收入","2023年4月","420.2339101","6081"
"洞头区BDT","联网收入","2023年5月","270.0027723","6082"
"洞头区BDT","联网收入","2023年6月","650.7911353","6083"
"洞头区BDT","联网收入","2023年7月","430.4102271","6084"
"洞头区BDT","联网收入","2023年8月","1160.7732102","6085"
"洞头区BDT","联网收入","2023年9月","270.1265161","6086"
"洞头区BDT","联网收入","2023年10月","-420.4178164","6087"
"洞头区BDT","联网收入","2023年11月","590.2384406","6088"
"洞头区BDT","联网收入","2023年12月","720.8647335","6089"
"洞头区BDT","联网收入","2024年1月","50.1012413","6090"
"洞头区BDT","联网收入","2024年2月","270.7320374","6091"
"洞头区BDT","联网收入","2024年3月","570.517948","6092"
"洞头区BDT","联网收入","2024年4月","590.1508212","6093"
"洞头区BDT","联网收入","2024年5月","560.442712","6094"
"洞头区BDT","联网收入","2024年6月","550.3661555","6095"
"洞头区BDT","联网收入","2024年7月","690.4300047","6096"
"洞头区BDT","联网收入","2024年8月","590.9642192","6097"
"洞头区BDT","联网收入","2024年9月","270.3146216","6098"
"洞头区BDT","联网收入","2024年10月","720.1259412","6099"
"洞头区BDT","联网收入","2024年11月","560.7919714","6100"
"洞头区BDT","联网收入","2024年12月","560.9255938","6101"
"洞头区BDT","联网收入","去年同期","1470.737818","6102"
"洞头区BDT","联网收入","本年累计","640.149251","6103"
"洞头区BDT","联网收入","累计同比","0.10771192","6104"
"洞头区BDT","联网收入","主营累计完成率","0","6105"
"洞头区BDT","联网收入","完成率排名","0","6106"
"云和县HYH","联网收入","2023年01月","310.003714","6107"
"云和县HYH","联网收入","2023年2月","320.924863","6108"
"云和县HYH","联网收入","2023年3月","490.5974314","6109"
"云和县HYH","联网收入","2023年4月","310.1447855","6110"
"云和县HYH","联网收入","2023年5月","490.2227316","6111"
"云和县HYH","联网收入","2023年6月","560.9970479","6112"
"云和县HYH","联网收入","2023年7月","320.1421941","6113"
"云和县HYH","联网收入","2023年8月","290.8860665","6114"
"云和县HYH","联网收入","2023年9月","350.9312174","6115"
"云和县HYH","联网收入","2023年10月","350.3700444","6116"
"云和县HYH","联网收入","2023年11月","320.2794129","6117"
"云和县HYH","联网收入","2023年12月","350.7306264","6118"
"云和县HYH","联网收入","2024年1月","4270.9223238","6119"
"云和县HYH","联网收入","2024年2月","330.211437","6120"
"云和县HYH","联网收入","2024年3月","40.8623542","6121"
"云和县HYH","联网收入","2024年4月","320.0183018","6122"
"云和县HYH","联网收入","2024年5月","330.7862071","6123"
"云和县HYH","联网收入","2024年6月","160.5470486","6124"
"云和县HYH","联网收入","2024年7月","330.138161","6125"
"云和县HYH","联网收入","2024年8月","330.5179223","6126"
"云和县HYH","联网收入","2024年9月","350.8321721","6127"
"云和县HYH","联网收入","2024年10月","350.5925312","6128"
"云和县HYH","联网收入","2024年11月","3270.7141493","6129"
"云和县HYH","联网收入","2024年12月","370.8111141","6130"
"云和县HYH","联网收入","去年同期","2330.391227","6131"
"云和县HYH","联网收入","本年累计","7930.5097884","6132"
"云和县HYH","联网收入","累计同比","2.702102","6133"
"云和县HYH","联网收入","主营累计完成率","0","6134"
"云和县HYH","联网收入","完成率排名","0","6135"
"开化县CKH","联网收入","2023年01月","710.1481374","6136"
"开化县CKH","联网收入","2023年2月","350.023128","6137"
"开化县CKH","联网收入","2023年3月","320.1413041","6138"
"开化县CKH","联网收入","2023年4月","310.3618186","6139"
"开化县CKH","联网收入","2023年5月","320.3659923","6140"
"开化县CKH","联网收入","2023年6月","320.1132512","6141"
"开化县CKH","联网收入","2023年7月","320.1792323","6142"
"开化县CKH","联网收入","2023年8月","710.5518128","6143"
"开化县CKH","联网收入","2023年9月","350.0200182","6144"
"开化县CKH","联网收入","2023年10月","350.2169641","6145"
"开化县CKH","联网收入","2023年11月","470.6152324","6146"
"开化县CKH","联网收入","2023年12月","350.6092199","6147"
"开化县CKH","联网收入","2024年1月","350.5150124","6148"
"开化县CKH","联网收入","2024年2月","710.8536325","6149"
"开化县CKH","联网收入","2024年3月","330.4002323","6150"
"开化县CKH","联网收入","2024年4月","40.5515196","6151"
"开化县CKH","联网收入","2024年5月","320.8105055","6152"
"开化县CKH","联网收入","2024年6月","320.3325006","6153"
"开化县CKH","联网收入","2024年7月","320.0061452","6154"
"开化县CKH","联网收入","2024年8月","320.3793025","6155"
"开化县CKH","联网收入","2024年9月","320.918529","6156"
"开化县CKH","联网收入","2024年10月","430.9271614","6157"
"开化县CKH","联网收入","2024年11月","350.7948069","6158"
"开化县CKH","联网收入","2024年12月","320.7783786","6159"
"开化县CKH","联网收入","去年同期","4320.2181014","6160"
"开化县CKH","联网收入","本年累计","2350.2501499","6161"
"开化县CKH","联网收入","累计同比","0.70886232","6162"
"开化县CKH","联网收入","主营累计完成率","0","6163"
"开化县CKH","联网收入","完成率排名","0","6164"
"嵊泗县JSS","联网收入","2023年01月","3270.2721093","6165"
"嵊泗县JSS","联网收入","2023年2月","3270.4366182","6166"
"嵊泗县JSS","联网收入","2023年3月","420.7923123","6167"
"嵊泗县JSS","联网收入","2023年4月","370.0991733","6168"
"嵊泗县JSS","联网收入","2023年5月","370.7080031","6169"
"嵊泗县JSS","联网收入","2023年6月","3270.294331","6170"
"嵊泗县JSS","联网收入","2023年7月","3270.0037809","6171"
"嵊泗县JSS","联网收入","2023年8月","3270.7235383","6172"
"嵊泗县JSS","联网收入","2023年9月","3270.7960786","6173"
"嵊泗县JSS","联网收入","2023年10月","370.3163506","6174"
"嵊泗县JSS","联网收入","2023年11月","370.2142639","6175"
"嵊泗县JSS","联网收入","2023年12月","3270.2384031","6176"
"嵊泗县JSS","联网收入","2024年1月","370.7883712","6177"
"嵊泗县JSS","联网收入","2024年2月","3270.630093","6178"
"嵊泗县JSS","联网收入","2024年3月","370.9247515","6179"
"嵊泗县JSS","联网收入","2024年4月","370.3593014","6180"
"嵊泗县JSS","联网收入","2024年5月","370.7214241","6181"
"嵊泗县JSS","联网收入","2024年6月","710.8107102","6182"
"嵊泗县JSS","联网收入","2024年7月","3270.8012203","6183"
"嵊泗县JSS","联网收入","2024年8月","370.0124129","6184"
"嵊泗县JSS","联网收入","2024年9月","370.1832614","6185"
"嵊泗县JSS","联网收入","2024年10月","3270.701479","6186"
"嵊泗县JSS","联网收入","2024年11月","3270.3692179","6187"
"嵊泗县JSS","联网收入","2024年12月","3270.2314114","6188"
"嵊泗县JSS","联网收入","去年同期","4030.7149196","6189"
"嵊泗县JSS","联网收入","本年累计","3180.2338262","6190"
"嵊泗县JSS","联网收入","累计同比","-2.701314","6191"
"嵊泗县JSS","联网收入","主营累计完成率","0","6192"
"嵊泗县JSS","联网收入","完成率排名","0","6193"
"景宁县HJN","联网收入","2023年01月","320.505484","6194"
"景宁县HJN","联网收入","2023年2月","320.0723641","6195"
"景宁县HJN","联网收入","2023年3月","30.9238196","6196"
"景宁县HJN","联网收入","2023年4月","370.8881027","6197"
"景宁县HJN","联网收入","2023年5月","30.594192","6198"
"景宁县HJN","联网收入","2023年6月","30.6026406","6199"
"景宁县HJN","联网收入","2023年7月","210.1438509","6200"
"景宁县HJN","联网收入","2023年8月","370.623047","6201"
"景宁县HJN","联网收入","2023年9月","720.8411423","6202"
"景宁县HJN","联网收入","2023年10月","210.9414115","6203"
"景宁县HJN","联网收入","2023年11月","210.3314401","6204"
"景宁县HJN","联网收入","2023年12月","720.3128191","6205"
"景宁县HJN","联网收入","2024年1月","460.431792","6206"
"景宁县HJN","联网收入","2024年2月","350.8151233","6207"
"景宁县HJN","联网收入","2024年3月","370.1931823","6208"
"景宁县HJN","联网收入","2024年4月","30.7150714","6209"
"景宁县HJN","联网收入","2024年5月","390.9396181","6210"
"景宁县HJN","联网收入","2024年6月","390.5531433","6211"
"景宁县HJN","联网收入","2024年7月","350.1323236","6212"
"景宁县HJN","联网收入","2024年8月","390.3183978","6213"
"景宁县HJN","联网收入","2024年9月","3270.2741996","6214"
"景宁县HJN","联网收入","2024年10月","390.2321392","6215"
"景宁县HJN","联网收入","2024年11月","210.9171283","6216"
"景宁县HJN","联网收入","2024年12月","30.0630205","6217"
"景宁县HJN","联网收入","去年同期","380.6312143","6218"
"景宁县HJN","联网收入","本年累计","3930.8122397","6219"
"景宁县HJN","联网收入","累计同比","0.60511514","6220"
"景宁县HJN","联网收入","主营累计完成率","0","6221"
"景宁县HJN","联网收入","完成率排名","0","6222"
"杭州虚拟（公众）AHZ","联网收入","2023年01月","15330.1032727","6223"
"杭州虚拟（公众）AHZ","联网收入","2023年2月","14210.0222633","6224"
"杭州虚拟（公众）AHZ","联网收入","2023年3月","135270.736135","6225"
"杭州虚拟（公众）AHZ","联网收入","2023年4月","13570.7724014","6226"
"杭州虚拟（公众）AHZ","联网收入","2023年5月","23160.326514","6227"
"杭州虚拟（公众）AHZ","联网收入","2023年6月","11460.9472381","6228"
"杭州虚拟（公众）AHZ","联网收入","2023年7月","16160.421663","6229"
"杭州虚拟（公众）AHZ","联网收入","2023年8月","11470.7233501","6230"
"杭州虚拟（公众）AHZ","联网收入","2023年9月","1550.1821911","6231"
