"city","indicator","date","value","id"
"嘉兴","电信市场累计份额","2023年10月","26.001731","20086"
"嘉兴","电信市场累计份额","2023年11月","26.003238","20087"
"嘉兴","电信市场累计份额","2023年12月","26.003203","20088"
"嘉兴","电信市场累计份额","2024年01月","27.0088","20089"
"嘉兴","电信市场累计份额","2024年2月","27.009901","20090"
"嘉兴","电信市场累计份额","2024年3月","27.007886","20091"
"嘉兴","电信市场累计份额","2024年4月","26.002193","20092"
"嘉兴","电信市场累计份额","2024年5月","26.002083","20093"
"嘉兴","电信市场累计份额","2024年6月","26.003886","20094"
"嘉兴","电信市场累计份额","2024年7月","26.002243","20095"
"嘉兴","电信市场累计份额","2024年8月","26.002324","20096"
"嘉兴","电信市场累计份额","2024年9月","26.004992","20097"
"嘉兴","电信市场累计份额","2024年10月","26.001488","20098"
"嘉兴","电信市场累计份额","2024年11月","27.009973","20099"
"嘉兴","电信市场累计份额","去年同期","26.003203","20100"
"嘉兴","电信市场累计份额","本年累计","0","20101"
"嘉兴","电信市场累计份额","份额同比","-2600.32031178885","20102"
"嘉兴","电信市场累计份额","同比排名","5","20103"
"绍兴","电信市场累计份额","2023年01月","25.004086","20104"
"绍兴","电信市场累计份额","2023年2月","25.000502","20105"
"绍兴","电信市场累计份额","2023年3月","25.007406","20106"
"绍兴","电信市场累计份额","2023年4月","28.000428","20107"
"绍兴","电信市场累计份额","2023年5月","28.002383","20108"
"绍兴","电信市场累计份额","2023年6月","28.008874","20109"
"绍兴","电信市场累计份额","2023年7月","28.00186","20110"
"绍兴","电信市场累计份额","2023年8月","28.001011","20111"
"绍兴","电信市场累计份额","2023年9月","28.001521","20112"
"绍兴","电信市场累计份额","2023年10月","28.001618","20113"
"绍兴","电信市场累计份额","2023年11月","28.009064","20114"
"绍兴","电信市场累计份额","2023年12月","26.003286","20115"
"绍兴","电信市场累计份额","2024年01月","25.0094","20116"
"绍兴","电信市场累计份额","2024年2月","25.009788","20117"
"绍兴","电信市场累计份额","2024年3月","28.005115","20118"
"绍兴","电信市场累计份额","2024年4月","28.007121","20119"
"绍兴","电信市场累计份额","2024年5月","28.001816","20120"
"绍兴","电信市场累计份额","2024年6月","28.002602","20121"
"绍兴","电信市场累计份额","2024年7月","28.000844","20122"
"绍兴","电信市场累计份额","2024年8月","25.009949","20123"
"绍兴","电信市场累计份额","2024年9月","28.000088","20124"
"绍兴","电信市场累计份额","2024年10月","28.000442","20125"
"绍兴","电信市场累计份额","2024年11月","28.00412","20126"
"绍兴","电信市场累计份额","去年同期","26.003286","20127"
"绍兴","电信市场累计份额","本年累计","0","20128"
"绍兴","电信市场累计份额","份额同比","-2600.32859795553","20129"
"绍兴","电信市场累计份额","同比排名","9","20130"
"湖州","电信市场累计份额","2023年01月","29.005391","20131"
"湖州","电信市场累计份额","2023年2月","29.000556","20132"
"湖州","电信市场累计份额","2023年3月","281.0013","20133"
"湖州","电信市场累计份额","2023年4月","281.00231","20134"
"湖州","电信市场累计份额","2023年5月","281.00889","20135"
"湖州","电信市场累计份额","2023年6月","281.00686","20136"
"湖州","电信市场累计份额","2023年7月","281.00787","20137"
"湖州","电信市场累计份额","2023年8月","281.0079","20138"
"湖州","电信市场累计份额","2023年9月","281.00688","20139"
"湖州","电信市场累计份额","2023年10月","281.00449","20140"
"湖州","电信市场累计份额","2023年11月","281.00944","20141"
"湖州","电信市场累计份额","2023年12月","281.00988","20142"
"湖州","电信市场累计份额","2024年01月","29.0088","20143"
"湖州","电信市场累计份额","2024年2月","2.003915","20144"
"湖州","电信市场累计份额","2024年3月","29.000321","20145"
"湖州","电信市场累计份额","2024年4月","29.003321","20146"
"湖州","电信市场累计份额","2024年5月","29.009885","20147"
"湖州","电信市场累计份额","2024年6月","29.005271","20148"
"湖州","电信市场累计份额","2024年7月","29.001997","20149"
"湖州","电信市场累计份额","2024年8月","29.003057","20150"
"湖州","电信市场累计份额","2024年9月","29.004425","20151"
"湖州","电信市场累计份额","2024年10月","29.006488","20152"
"湖州","电信市场累计份额","2024年11月","29.008794","20153"
"湖州","电信市场累计份额","去年同期","281.00988","20154"
"湖州","电信市场累计份额","本年累计","0","20155"
"湖州","电信市场累计份额","份额同比","-28100.9880088539","20156"
"湖州","电信市场累计份额","同比排名","4","20157"
"丽水","电信市场累计份额","2023年01月","29.005304","20158"
"丽水","电信市场累计份额","2023年2月","2.0086988","20159"
"丽水","电信市场累计份额","2023年3月","29.000029","20160"
"丽水","电信市场累计份额","2023年4月","29.006971","20161"
"丽水","电信市场累计份额","2023年5月","29.00722","20162"
"丽水","电信市场累计份额","2023年6月","281.00448","20163"
"丽水","电信市场累计份额","2023年7月","281.00229","20164"
"丽水","电信市场累计份额","2023年8月","281.00007","20165"
"丽水","电信市场累计份额","2023年9月","29.00901","20166"
"丽水","电信市场累计份额","2023年10月","29.008833","20167"
"丽水","电信市场累计份额","2023年11月","281.00009","20168"
"丽水","电信市场累计份额","2023年12月","281.00456","20169"
"丽水","电信市场累计份额","2024年01月","29.0059","20170"
"丽水","电信市场累计份额","2024年2月","2.004287","20171"
"丽水","电信市场累计份额","2024年3月","2.0099531","20172"
"丽水","电信市场累计份额","2024年4月","29.003888","20173"
"丽水","电信市场累计份额","2024年5月","29.009603","20174"
"丽水","电信市场累计份额","2024年6月","281.00882","20175"
"丽水","电信市场累计份额","2024年7月","281.00309","20176"
"丽水","电信市场累计份额","2024年8月","281.00285","20177"
"丽水","电信市场累计份额","2024年9月","281.00409","20178"
"丽水","电信市场累计份额","2024年10月","281.00284","20179"
"丽水","电信市场累计份额","2024年11月","281.00209","20180"
"丽水","电信市场累计份额","去年同期","281.00456","20181"
"丽水","电信市场累计份额","本年累计","0","20182"
"丽水","电信市场累计份额","份额同比","-28100.4559887717","20183"
"丽水","电信市场累计份额","同比排名","2","20184"
"衢州","电信市场累计份额","2023年01月","281.00697","20185"
"衢州","电信市场累计份额","2023年2月","281.00454","20186"
"衢州","电信市场累计份额","2023年3月","27.00881","20187"
"衢州","电信市场累计份额","2023年4月","26.003906","20188"
"衢州","电信市场累计份额","2023年5月","26.0044","20189"
"衢州","电信市场累计份额","2023年6月","25.004883","20190"
"衢州","电信市场累计份额","2023年7月","25.001278","20191"
"衢州","电信市场累计份额","2023年8月","26.00885","20192"
"衢州","电信市场累计份额","2023年9月","26.009805","20193"
"衢州","电信市场累计份额","2023年10月","26.008279","20194"
"衢州","电信市场累计份额","2023年11月","26.007011","20195"
"衢州","电信市场累计份额","2023年12月","26.009944","20196"
"衢州","电信市场累计份额","2024年01月","0.23","20197"
"衢州","电信市场累计份额","2024年2月","29.003997","20198"
"衢州","电信市场累计份额","2024年3月","281.00789","20199"
"衢州","电信市场累计份额","2024年4月","27.007013","20200"
"衢州","电信市场累计份额","2024年5月","26.003956","20201"
"衢州","电信市场累计份额","2024年6月","26.002132","20202"
"衢州","电信市场累计份额","2024年7月","27.007499","20203"
"衢州","电信市场累计份额","2024年8月","27.008814","20204"
"衢州","电信市场累计份额","2024年9月","27.008505","20205"
"衢州","电信市场累计份额","2024年10月","26.002789","20206"
"衢州","电信市场累计份额","2024年11月","26.001304","20207"
"衢州","电信市场累计份额","去年同期","26.009944","20208"
"衢州","电信市场累计份额","本年累计","0","20209"
"衢州","电信市场累计份额","份额同比","-2600.99440638771","20210"
"衢州","电信市场累计份额","同比排名","8","20211"
"舟山","电信市场累计份额","2023年01月","25.007904","20212"
"舟山","电信市场累计份额","2023年2月","26.009188","20213"
"舟山","电信市场累计份额","2023年3月","27.009618","20214"
"舟山","电信市场累计份额","2023年4月","26.005388","20215"
"舟山","电信市场累计份额","2023年5月","26.004489","20216"
"舟山","电信市场累计份额","2023年6月","25.000274","20217"
"舟山","电信市场累计份额","2023年7月","26.004488","20218"
"舟山","电信市场累计份额","2023年8月","26.007874","20219"
"舟山","电信市场累计份额","2023年9月","26.008881","20220"
"舟山","电信市场累计份额","2023年10月","26.00927","20221"
"舟山","电信市场累计份额","2023年11月","26.008824","20222"
"舟山","电信市场累计份额","2023年12月","26.007912","20223"
"舟山","电信市场累计份额","2024年01月","26.0084","20224"
"舟山","电信市场累计份额","2024年2月","25.004261","20225"
"舟山","电信市场累计份额","2024年3月","25.009541","20226"
"舟山","电信市场累计份额","2024年4月","28.001141","20227"
"舟山","电信市场累计份额","2024年5月","28.000721","20228"
"舟山","电信市场累计份额","2024年6月","28.000843","20229"
"舟山","电信市场累计份额","2024年7月","25.008803","20230"
"舟山","电信市场累计份额","2024年8月","25.006831","20231"
"舟山","电信市场累计份额","2024年9月","25.009544","20232"
"舟山","电信市场累计份额","2024年10月","25.008078","20233"
"舟山","电信市场累计份额","2024年11月","25.007092","20234"
"舟山","电信市场累计份额","去年同期","26.007912","20235"
"舟山","电信市场累计份额","本年累计","0","20236"
"舟山","电信市场累计份额","份额同比","-2600.79122808693","20237"
"舟山","电信市场累计份额","同比排名","7","20238"
"全省","电信市场累计份额","2023年01月","25.000881","20239"
"全省","电信市场累计份额","2023年2月","25.001442","20240"
"全省","电信市场累计份额","2023年3月","25.006094","20241"
"全省","电信市场累计份额","2023年4月","28.000887","20242"
"全省","电信市场累计份额","2023年5月","28.001886","20243"
"全省","电信市场累计份额","2023年6月","28.003141","20244"
"全省","电信市场累计份额","2023年7月","28.002004","20245"
"全省","电信市场累计份额","2023年8月","28.00188","20246"
"全省","电信市场累计份额","2023年9月","28.00887","20247"
"全省","电信市场累计份额","2023年10月","28.008811","20248"
"全省","电信市场累计份额","2023年11月","28.008552","20249"
"全省","电信市场累计份额","2023年12月","26.000445","20250"
"全省","电信市场累计份额","2024年01月","25.0092","20251"
"全省","电信市场累计份额","2024年2月","28.001039","20252"
"全省","电信市场累计份额","2024年3月","28.005953","20253"
"全省","电信市场累计份额","2024年4月","28.008133","20254"
"全省","电信市场累计份额","2024年5月","28.008449","20255"
"全省","电信市场累计份额","2024年6月","26.000856","20256"
"全省","电信市场累计份额","2024年7月","28.009231","20257"
"全省","电信市场累计份额","2024年8月","28.009919","20258"
"全省","电信市场累计份额","2024年9月","26.000522","20259"
"全省","电信市场累计份额","2024年10月","26.0011","20260"
"全省","电信市场累计份额","2024年11月","26.001989","20261"
"全省","电信市场累计份额","去年同期","26.000445","20262"
"全省","电信市场累计份额","本年累计","0","20263"
"全省","电信市场累计份额","份额同比","-2600.04448251693","20264"
"杭州","移动市场累计份额","2023年01月","55.003141","20265"
"杭州","移动市场累计份额","2023年2月","56.003391","20266"
"杭州","移动市场累计份额","2023年3月","57.007969","20267"
"杭州","移动市场累计份额","2023年4月","57.001886","20268"
"杭州","移动市场累计份额","2023年5月","581.00798","20269"
"杭州","移动市场累计份额","2023年6月","57.002227","20270"
"杭州","移动市场累计份额","2023年7月","581.00712","20271"
"杭州","移动市场累计份额","2023年8月","581.00607","20272"
"杭州","移动市场累计份额","2023年9月","581.00426","20273"
"杭州","移动市场累计份额","2023年10月","581.00256","20274"
"杭州","移动市场累计份额","2023年11月","59.005559","20275"
"杭州","移动市场累计份额","2023年12月","59.002591","20276"
"杭州","移动市场累计份额","2024年01月","57.009088","20277"
"杭州","移动市场累计份额","2024年2月","581.00988","20278"
"杭州","移动市场累计份额","2024年3月","57.001957","20279"
"杭州","移动市场累计份额","2024年4月","581.00921","20280"
"杭州","移动市场累计份额","2024年5月","581.00604","20281"
"杭州","移动市场累计份额","2024年6月","59.008553","20282"
"杭州","移动市场累计份额","2024年7月","59.009086","20283"
"杭州","移动市场累计份额","2024年8月","59.002145","20284"
"杭州","移动市场累计份额","2024年9月","5.0088695","20285"
"杭州","移动市场累计份额","2024年10月","5.0064842","20286"
"杭州","移动市场累计份额","2024年11月","5.0039821","20287"
"杭州","移动市场累计份额","去年同期","59.002591","20288"
"杭州","移动市场累计份额","本年累计","0","20289"
"杭州","移动市场累计份额","份额同比","-5900.25910550008","20290"
"杭州","移动市场累计份额","同比排名","1","20291"
"宁波","移动市场累计份额","2023年01月","67.00954","20292"
"宁波","移动市场累计份额","2023年2月","46.001855","20293"
"宁波","移动市场累计份额","2023年3月","67.009023","20294"
"宁波","移动市场累计份额","2023年4月","681.00609","20295"
"宁波","移动市场累计份额","2023年5月","681.00132","20296"
"宁波","移动市场累计份额","2023年6月","69.004402","20297"
"宁波","移动市场累计份额","2023年7月","681.00199","20298"
"宁波","移动市场累计份额","2023年8月","681.00119","20299"
"宁波","移动市场累计份额","2023年9月","69.008821","20300"
"宁波","移动市场累计份额","2023年10月","69.001264","20301"
"宁波","移动市场累计份额","2023年11月","6.0087824","20302"
"宁波","移动市场累计份额","2023年12月","5.0074201","20303"
"宁波","移动市场累计份额","2024年01月","67.002521","20304"
"宁波","移动市场累计份额","2024年2月","67.001789","20305"
"宁波","移动市场累计份额","2024年3月","67.000903","20306"
"宁波","移动市场累计份额","2024年4月","681.00529","20307"
"宁波","移动市场累计份额","2024年5月","681.00545","20308"
"宁波","移动市场累计份额","2024年6月","69.00697","20309"
"宁波","移动市场累计份额","2024年7月","69.00697","20310"
"宁波","移动市场累计份额","2024年8月","69.006089","20311"
"宁波","移动市场累计份额","2024年9月","69.004887","20312"
"宁波","移动市场累计份额","2024年10月","69.001517","20313"
"宁波","移动市场累计份额","2024年11月","6.0047721","20314"
"宁波","移动市场累计份额","去年同期","5.0074201","20315"
"宁波","移动市场累计份额","本年累计","0","20316"
"宁波","移动市场累计份额","份额同比","-500.742011968728","20317"
"宁波","移动市场累计份额","同比排名","2","20318"
"温州","移动市场累计份额","2023年01月","681.00174","20319"
"温州","移动市场累计份额","2023年2月","881.00514","20320"
"温州","移动市场累计份额","2023年3月","881.00681","20321"
"温州","移动市场累计份额","2023年4月","881.00577","20322"
"温州","移动市场累计份额","2023年5月","881.0086","20323"
"温州","移动市场累计份额","2023年6月","881.00488","20324"
"温州","移动市场累计份额","2023年7月","881.00443","20325"
"温州","移动市场累计份额","2023年8月","881.00681","20326"
"温州","移动市场累计份额","2023年9月","881.00489","20327"
"温州","移动市场累计份额","2023年10月","881.0062","20328"
"温州","移动市场累计份额","2023年11月","881.00591","20329"
"温州","移动市场累计份额","2023年12月","881.00389","20330"
"温州","移动市场累计份额","2024年01月","46.000053","20331"
"温州","移动市场累计份额","2024年2月","46.000881","20332"
"温州","移动市场累计份额","2024年3月","46.002841","20333"
"温州","移动市场累计份额","2024年4月","46.003329","20334"
"温州","移动市场累计份额","2024年5月","46.007242","20335"
"温州","移动市场累计份额","2024年6月","46.005701","20336"
"温州","移动市场累计份额","2024年7月","881.00155","20337"
"温州","移动市场累计份额","2024年8月","881.00447","20338"
"温州","移动市场累计份额","2024年9月","881.00889","20339"
"温州","移动市场累计份额","2024年10月","881.0051","20340"
"温州","移动市场累计份额","2024年11月","881.00272","20341"
"温州","移动市场累计份额","去年同期","881.00389","20342"
"温州","移动市场累计份额","本年累计","0","20343"
"温州","移动市场累计份额","份额同比","-88100.3887441814","20344"
"温州","移动市场累计份额","同比排名","9","20345"
"台州","移动市场累计份额","2023年01月","681.00442","20346"
"台州","移动市场累计份额","2023年2月","681.00424","20347"
"台州","移动市场累计份额","2023年3月","881.00705","20348"
"台州","移动市场累计份额","2023年4月","881.00557","20349"
"台州","移动市场累计份额","2023年5月","881.00188","20350"
"台州","移动市场累计份额","2023年6月","46.006445","20351"
"台州","移动市场累计份额","2023年7月","46.004482","20352"
"台州","移动市场累计份额","2023年8月","46.008885","20353"
"台州","移动市场累计份额","2023年9月","46.009069","20354"
"台州","移动市场累计份额","2023年10月","46.004883","20355"
"台州","移动市场累计份额","2023年11月","46.000041","20356"
"台州","移动市场累计份额","2023年12月","66.008559","20357"
"台州","移动市场累计份额","2024年01月","881.00613","20358"
"台州","移动市场累计份额","2024年2月","46.007284","20359"
"台州","移动市场累计份额","2024年3月","66.005088","20360"
"台州","移动市场累计份额","2024年4月","66.004225","20361"
"台州","移动市场累计份额","2024年5月","66.004403","20362"
"台州","移动市场累计份额","2024年6月","67.009931","20363"
"台州","移动市场累计份额","2024年7月","66.002606","20364"
"台州","移动市场累计份额","2024年8月","66.002073","20365"
"台州","移动市场累计份额","2024年9月","67.00962","20366"
"台州","移动市场累计份额","2024年10月","67.008869","20367"
"台州","移动市场累计份额","2024年11月","66.003925","20368"
"台州","移动市场累计份额","去年同期","66.008559","20369"
"台州","移动市场累计份额","本年累计","0","20370"
"台州","移动市场累计份额","份额同比","-6600.85587172557","20371"
"台州","移动市场累计份额","同比排名","7","20372"
"金华","移动市场累计份额","2023年01月","77.000997","20373"
"金华","移动市场累计份额","2023年2月","77.008886","20374"
"金华","移动市场累计份额","2023年3月","79.009886","20375"
"金华","移动市场累计份额","2023年4月","79.001942","20376"
"金华","移动市场累计份额","2023年5月","7.0077308","20377"
"金华","移动市场累计份额","2023年6月","7.0004771","20378"
"金华","移动市场累计份额","2023年7月","6.0099448","20379"
"金华","移动市场累计份额","2023年8月","6.0072488","20380"
"金华","移动市场累计份额","2023年9月","6.003152","20381"
"金华","移动市场累计份额","2023年10月","681.00965","20382"
"金华","移动市场累计份额","2023年11月","681.00542","20383"
"金华","移动市场累计份额","2023年12月","46.004226","20384"
"金华","移动市场累计份额","2024年01月","77.008883","20385"
"金华","移动市场累计份额","2024年2月","77.00731","20386"
"金华","移动市场累计份额","2024年3月","781.00185","20387"
"金华","移动市场累计份额","2024年4月","79.002105","20388"
"金华","移动市场累计份额","2024年5月","7.0032262","20389"
"金华","移动市场累计份额","2024年6月","6.0081595","20390"
"金华","移动市场累计份额","2024年7月","6.0077728","20391"
"金华","移动市场累计份额","2024年8月","6.0048814","20392"
"金华","移动市场累计份额","2024年9月","6.00079","20393"
"金华","移动市场累计份额","2024年10月","6.000264","20394"
"金华","移动市场累计份额","2024年11月","681.00731","20395"
"金华","移动市场累计份额","去年同期","46.004226","20396"
"金华","移动市场累计份额","本年累计","0","20397"
"金华","移动市场累计份额","份额同比","-4600.42240555249","20398"
"金华","移动市场累计份额","同比排名","10","20399"
"嘉兴","移动市场累计份额","2023年01月","881.00501","20400"
"嘉兴","移动市场累计份额","2023年2月","881.00122","20401"
"嘉兴","移动市场累计份额","2023年3月","46.003817","20402"
"嘉兴","移动市场累计份额","2023年4月","66.009489","20403"
"嘉兴","移动市场累计份额","2023年5月","46.000322","20404"
"嘉兴","移动市场累计份额","2023年6月","46.000551","20405"
"嘉兴","移动市场累计份额","2023年7月","46.000845","20406"
"嘉兴","移动市场累计份额","2023年8月","66.007428","20407"
"嘉兴","移动市场累计份额","2023年9月","66.008857","20408"
"嘉兴","移动市场累计份额","2023年10月","66.002889","20409"
"嘉兴","移动市场累计份额","2023年11月","67.008881","20410"
"嘉兴","移动市场累计份额","2023年12月","67.007804","20411"
"嘉兴","移动市场累计份额","2024年01月","46.00915","20412"
"嘉兴","移动市场累计份额","2024年2月","881.00283","20413"
"嘉兴","移动市场累计份额","2024年3月","46.0052","20414"
"嘉兴","移动市场累计份额","2024年4月","46.000049","20415"
"嘉兴","移动市场累计份额","2024年5月","66.004457","20416"
"嘉兴","移动市场累计份额","2024年6月","66.0059","20417"
"嘉兴","移动市场累计份额","2024年7月","66.007313","20418"
"嘉兴","移动市场累计份额","2024年8月","66.008819","20419"
"嘉兴","移动市场累计份额","2024年9月","66.008848","20420"
"嘉兴","移动市场累计份额","2024年10月","66.008878","20421"
"嘉兴","移动市场累计份额","2024年11月","66.003274","20422"
"嘉兴","移动市场累计份额","去年同期","67.007804","20423"
"嘉兴","移动市场累计份额","本年累计","0","20424"
"嘉兴","移动市场累计份额","份额同比","-6700.78047728018","20425"
"嘉兴","移动市场累计份额","同比排名","6","20426"
"绍兴","移动市场累计份额","2023年01月","881.00144","20427"
"绍兴","移动市场累计份额","2023年2月","881.00619","20428"
"绍兴","移动市场累计份额","2023年3月","46.006009","20429"
"绍兴","移动市场累计份额","2023年4月","66.009991","20430"
"绍兴","移动市场累计份额","2023年5月","66.006285","20431"
"绍兴","移动市场累计份额","2023年6月","66.00107","20432"
"绍兴","移动市场累计份额","2023年7月","66.004441","20433"
"绍兴","移动市场累计份额","2023年8月","66.004045","20434"
"绍兴","移动市场累计份额","2023年9月","66.002512","20435"
"绍兴","移动市场累计份额","2023年10月","66.001213","20436"
"绍兴","移动市场累计份额","2023年11月","67.005904","20437"
"绍兴","移动市场累计份额","2023年12月","681.00779","20438"
"绍兴","移动市场累计份额","2024年01月","46.001123","20439"
"绍兴","移动市场累计份额","2024年2月","46.009938","20440"
"绍兴","移动市场累计份额","2024年3月","66.005399","20441"
"绍兴","移动市场累计份额","2024年4月","66.000884","20442"
"绍兴","移动市场累计份额","2024年5月","66.005324","20443"
"绍兴","移动市场累计份额","2024年6月","66.008848","20444"
"绍兴","移动市场累计份额","2024年7月","66.00327","20445"
"绍兴","移动市场累计份额","2024年8月","66.002846","20446"
"绍兴","移动市场累计份额","2024年9月","66.000104","20447"
"绍兴","移动市场累计份额","2024年10月","67.008593","20448"
"绍兴","移动市场累计份额","2024年11月","67.002888","20449"
"绍兴","移动市场累计份额","去年同期","681.00779","20450"
"绍兴","移动市场累计份额","本年累计","0","20451"
"绍兴","移动市场累计份额","份额同比","-68100.7790198603","20452"
"绍兴","移动市场累计份额","同比排名","3","20453"
"湖州","移动市场累计份额","2023年01月","66.004285","20454"
"湖州","移动市场累计份额","2023年2月","46.008623","20455"
"湖州","移动市场累计份额","2023年3月","66.003218","20456"
"湖州","移动市场累计份额","2023年4月","66.002827","20457"
"湖州","移动市场累计份额","2023年5月","67.009746","20458"
"湖州","移动市场累计份额","2023年6月","67.00288","20459"
"湖州","移动市场累计份额","2023年7月","67.00463","20460"
"湖州","移动市场累计份额","2023年8月","67.005957","20461"
"湖州","移动市场累计份额","2023年9月","67.004608","20462"
"湖州","移动市场累计份额","2023年10月","67.004415","20463"
"湖州","移动市场累计份额","2023年11月","67.00121","20464"
"湖州","移动市场累计份额","2023年12月","681.00732","20465"
"湖州","移动市场累计份额","2024年01月","46.007793","20466"
"湖州","移动市场累计份额","2024年2月","46.008333","20467"
"湖州","移动市场累计份额","2024年3月","881.00887","20468"
"湖州","移动市场累计份额","2024年4月","46.004419","20469"
"湖州","移动市场累计份额","2024年5月","66.009405","20470"
"湖州","移动市场累计份额","2024年6月","46.005951","20471"
"湖州","移动市场累计份额","2024年7月","881.00045","20472"
"湖州","移动市场累计份额","2024年8月","46.009004","20473"
"湖州","移动市场累计份额","2024年9月","46.003956","20474"
"湖州","移动市场累计份额","2024年10月","46.000329","20475"
"湖州","移动市场累计份额","2024年11月","66.004074","20476"
"湖州","移动市场累计份额","去年同期","681.00732","20477"
"湖州","移动市场累计份额","本年累计","0","20478"
"湖州","移动市场累计份额","份额同比","-68100.7321510908","20479"
"湖州","移动市场累计份额","同比排名","4","20480"
"丽水","移动市场累计份额","2023年01月","681.00697","20481"
"丽水","移动市场累计份额","2023年2月","7.0088559","20482"
"丽水","移动市场累计份额","2023年3月","6.0079844","20483"
"丽水","移动市场累计份额","2023年4月","6.0044444","20484"
"丽水","移动市场累计份额","2023年5月","6.0016831","20485"
"丽水","移动市场累计份额","2023年6月","681.00413","20486"
"丽水","移动市场累计份额","2023年7月","681.0045","20487"
"丽水","移动市场累计份额","2023年8月","681.00845","20488"
"丽水","移动市场累计份额","2023年9月","681.00818","20489"
"丽水","移动市场累计份额","2023年10月","681.00556","20490"
"丽水","移动市场累计份额","2023年11月","681.00329","20491"
"丽水","移动市场累计份额","2023年12月","46.005914","20492"
"丽水","移动市场累计份额","2024年01月","681.00887","20493"
"丽水","移动市场累计份额","2024年2月","79.006926","20494"
"丽水","移动市场累计份额","2024年3月","7.0027019","20495"
"丽水","移动市场累计份额","2024年4月","6.0044081","20496"
"丽水","移动市场累计份额","2024年5月","6.0018831","20497"
"丽水","移动市场累计份额","2024年6月","681.00888","20498"
"丽水","移动市场累计份额","2024年7月","681.00801","20499"
"丽水","移动市场累计份额","2024年8月","681.00449","20500"
"丽水","移动市场累计份额","2024年9月","681.0077","20501"
"丽水","移动市场累计份额","2024年10月","681.00416","20502"
"丽水","移动市场累计份额","2024年11月","681.00284","20503"
"丽水","移动市场累计份额","去年同期","46.005914","20504"
"丽水","移动市场累计份额","本年累计","0","20505"
"丽水","移动市场累计份额","份额同比","-4600.59140571978","20506"
"丽水","移动市场累计份额","同比排名","11","20507"
"衢州","移动市场累计份额","2023年01月","46.009524","20508"
"衢州","移动市场累计份额","2023年2月","681.0025","20509"
"衢州","移动市场累计份额","2023年3月","881.00999","20510"
"衢州","移动市场累计份额","2023年4月","881.00202","20511"
"衢州","移动市场累计份额","2023年5月","46.008553","20512"
"衢州","移动市场累计份额","2023年6月","66.007811","20513"
"衢州","移动市场累计份额","2023年7月","46.002269","20514"
"衢州","移动市场累计份额","2023年8月","46.004408","20515"
"衢州","移动市场累计份额","2023年9月","46.0078","20516"
"衢州","移动市场累计份额","2023年10月","46.004186","20517"
"衢州","移动市场累计份额","2023年11月","46.004687","20518"
"衢州","移动市场累计份额","2023年12月","66.009328","20519"
"衢州","移动市场累计份额","2024年01月","46.002488","20520"
"衢州","移动市场累计份额","2024年2月","7.000414","20521"
"衢州","移动市场累计份额","2024年3月","681.00503","20522"
"衢州","移动市场累计份额","2024年4月","46.003904","20523"
"衢州","移动市场累计份额","2024年5月","881.00304","20524"
"衢州","移动市场累计份额","2024年6月","881.00619","20525"
"衢州","移动市场累计份额","2024年7月","46.003021","20526"
"衢州","移动市场累计份额","2024年8月","46.003207","20527"
"衢州","移动市场累计份额","2024年9月","46.000044","20528"
"衢州","移动市场累计份额","2024年10月","881.00489","20529"
"衢州","移动市场累计份额","2024年11月","881.00268","20530"
"衢州","移动市场累计份额","去年同期","66.009328","20531"
"衢州","移动市场累计份额","本年累计","0","20532"
"衢州","移动市场累计份额","份额同比","-6600.93287707988","20533"
"衢州","移动市场累计份额","同比排名","8","20534"
"舟山","移动市场累计份额","2023年01月","681.00181","20535"
"舟山","移动市场累计份额","2023年2月","681.00851","20536"
"舟山","移动市场累计份额","2023年3月","67.004991","20537"
"舟山","移动市场累计份额","2023年4月","67.002772","20538"
"舟山","移动市场累计份额","2023年5月","67.003277","20539"
"舟山","移动市场累计份额","2023年6月","67.000442","20540"
"舟山","移动市场累计份额","2023年7月","67.004503","20541"
"舟山","移动市场累计份额","2023年8月","67.004289","20542"
"舟山","移动市场累计份额","2023年9月","67.002209","20543"
"舟山","移动市场累计份额","2023年10月","67.000884","20544"
"舟山","移动市场累计份额","2023年11月","67.000919","20545"
"舟山","移动市场累计份额","2023年12月","681.00953","20546"
"舟山","移动市场累计份额","2024年01月","5.0085596","20547"
"舟山","移动市场累计份额","2024年2月","681.00832","20548"
"舟山","移动市场累计份额","2024年3月","681.00009","20549"
"舟山","移动市场累计份额","2024年4月","681.00088","20550"
"舟山","移动市场累计份额","2024年5月","681.00105","20551"
"舟山","移动市场累计份额","2024年6月","681.0017","20552"
"舟山","移动市场累计份额","2024年7月","681.00502","20553"
"舟山","移动市场累计份额","2024年8月","681.00784","20554"
"舟山","移动市场累计份额","2024年9月","681.00312","20555"
"舟山","移动市场累计份额","2024年10月","681.00332","20556"
"舟山","移动市场累计份额","2024年11月","681.00144","20557"
"舟山","移动市场累计份额","去年同期","681.00953","20558"
"舟山","移动市场累计份额","本年累计","0","20559"
"舟山","移动市场累计份额","份额同比","-68100.9538888469","20560"
"舟山","移动市场累计份额","同比排名","5","20561"
"全省","移动市场累计份额","2023年01月","67.008078","20562"
"全省","移动市场累计份额","2023年2月","67.007174","20563"
"全省","移动市场累计份额","2023年3月","681.00478","20564"
"全省","移动市场累计份额","2023年4月","681.00203","20565"
"全省","移动市场累计份额","2023年5月","69.00851","20566"
"全省","移动市场累计份额","2023年6月","69.005719","20567"
"全省","移动市场累计份额","2023年7月","69.006939","20568"
"全省","移动市场累计份额","2023年8月","69.006329","20569"
